episode_id,match_id,competition_name,season_name,period,possession_id,counterpressing_team,counterpressing_team_id,possession_team,possession_team_id,possession_origin_pattern,play_pattern,turnover_context,is_open_play,turnover_event_id,turnover_event_type,turnover_timestamp,turnover_seconds,turnover_location,turnover_link_quality,initiation_event_id,initiation_event_type,initiation_timestamp,initiation_seconds,initiation_location,initiation_player_id,initiation_player_name,delay_seconds,latency_valid,num_counterpress_actions,all_counterpress_event_ids,has_initiation_360,opponent_team_at_turnover,possession_team_at_counterpress_initiation,possession_id_at_counterpress_initiation,regain_5s_controlled,regain_3s_controlled,regain_8s_controlled,controlled_acquisition_time,controlled_control_time,controlled_regain_time,controlled_regain_event_id,controlled_regain_event_type,controlled_regain_evidence,regain_5s,regain_3s,regain_8s,seconds_to_regain,regain_event_id,regain_5s_controlled_v26,regain_5s_possession_annotation,regain_3s_possession_annotation,regain_8s_possession_annotation,seconds_to_regain_annotation,regain_event_id_annotation,dangerous_escape_15s,shot_15s,final_third_entry_15s,started_in_final_third,opponent_initial_x,opponent_max_progression_15s,time_to_shot,time_to_final_third_entry,episode_outcome_3class,episode_outcome_3class_old,is_primary_cohort,primary_cohort_eligible
3837998_p81_a54a79cd,3837998,Ligue 1,2022/2023,2,81,Auxerre,167,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,f5e4783b-28d0-4a3e-a451-12f2c54eb10a,Pass,00:00:16.155,16.155,"[40.4, 63.2]",high,a54a79cd-50fc-4c9c-b1df-2877a0dc83ed,Pressure,00:00:17.756,17.756,"[63.5, 27.3]",21199,Han-Noah Massengo,1.601,True,3,"['a54a79cd-50fc-4c9c-b1df-2877a0dc83ed', 'c982640b-cb3d-4228-8af9-a90185829bf6', 'b1274cbb-3831-4a05-9f97-84278aa08bf9']",True,Paris Saint-Germain,Paris Saint-Germain,81,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,40.4,56.6,,,harmless_escape,harmless_escape,True,True
3837998_p85_b95569e0,3837998,Ligue 1,2022/2023,2,85,Auxerre,167,Paris Saint-Germain,131,From Counter,From Counter,open_play,True,a7d4f9db-66f1-40f1-8159-a4ba0f9c0d2c,Pass,00:03:16.384,196.38400000000001,"[8.1, 66.2]",high,b95569e0-edbc-4d23-83a7-6d6b9cbc3ab8,Pressure,00:03:19.007,199.007,"[85.4, 11.1]",3105,Gauthier Hein,2.623,True,2,"['b95569e0-edbc-4d23-83a7-6d6b9cbc3ab8', 'f4e00ee1-e904-4762-9fa8-e008bfea740d']",True,Paris Saint-Germain,Paris Saint-Germain,85,1,0,1,3.446,3.446,3.446,7a4e63cb-efc1-4a1b-83e4-8fe52268882f,Carry,duel_plus_carry,1,0,1,3.446,7a4e63cb-efc1-4a1b-83e4-8fe52268882f,1,1,0,1,3.446,abac9920-874f-4124-a872-2579d02f0292,0,0,0,False,8.1,56.2,,,successful_regain,successful_regain,True,True
3837998_p86_abac9920,3837998,Ligue 1,2022/2023,2,86,Auxerre,167,Auxerre,167,Regular Play,Regular Play,open_play,True,5e6e03d8-7bab-4a55-b0f4-3d39102456e3,Dispossessed,00:03:22.453,202.453,"[56.2, 68.8]",high,abac9920-874f-4124-a872-2579d02f0292,Duel,00:03:22.453,202.453,"[63.9, 11.3]",23615,Gideon Mensah,0.0,True,1,['abac9920-874f-4124-a872-2579d02f0292'],True,Paris Saint-Germain,Auxerre,86,1,1,1,0.0,0.0,0.0,7a4e63cb-efc1-4a1b-83e4-8fe52268882f,Carry,duel_plus_carry,1,1,1,0.0,7a4e63cb-efc1-4a1b-83e4-8fe52268882f,1,1,1,1,0.0,7a4e63cb-efc1-4a1b-83e4-8fe52268882f,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3837998_p91_917c1ab0,3837998,Ligue 1,2022/2023,2,91,Auxerre,167,Paris Saint-Germain,131,From Counter,From Counter,open_play,True,b5deebac-52cb-43e3-91cc-3fc9e192be7c,Pass,00:06:42.151,402.151,"[70.3, 5.8]",high,917c1ab0-4393-47dd-8992-d2f6044eb79e,Pressure,00:06:43.284,403.284,"[43.3, 73.0]",3216,Nuno Miguel da Costa Jóia,1.133,True,2,"['917c1ab0-4393-47dd-8992-d2f6044eb79e', '2280c78c-10a0-498b-9ff7-515a832abb46']",False,Paris Saint-Germain,Paris Saint-Germain,91,1,0,1,4.079,4.079,4.079,e037a97e-f149-41de-a460-402e107d3d44,Carry,duel_plus_carry,1,0,1,4.079,e037a97e-f149-41de-a460-402e107d3d44,1,1,0,1,4.079,b570230b-4063-4b1e-9ed6-8ade8ee03204,1,0,1,False,70.3,83.9,,1.723,dangerous_escape,dangerous_escape,True,False
3837998_p91_b5deebac,3837998,Ligue 1,2022/2023,2,91,Paris Saint-Germain,131,Paris Saint-Germain,131,From Counter,From Counter,open_play,True,979b826a-6f24-43bc-b3d5-7b8dbd617153,Pass,00:06:40.603,400.603,"[10.6, 75.0]",high,b5deebac-52cb-43e3-91cc-3fc9e192be7c,Pass,00:06:42.151,402.151,"[70.3, 5.8]",13621,Danilo Luís Hélio Pereira,1.548,True,1,['b5deebac-52cb-43e3-91cc-3fc9e192be7c'],True,Auxerre,Paris Saint-Germain,91,0,0,0,,,,,,,0,0,0,,,1,1,1,1,0.863,34d47217-5ab5-46b1-a31a-be78fe5d1c7c,1,0,1,False,,105.7,,11.874,dangerous_escape,dangerous_escape,True,True
3837998_p92_b570230b,3837998,Ligue 1,2022/2023,2,92,Auxerre,167,Auxerre,167,Regular Play,Regular Play,open_play,True,f785bc6c-492a-41b3-8954-06d713743ee0,Dispossessed,00:06:47.363,407.363,"[83.9, 21.4]",high,b570230b-4063-4b1e-9ed6-8ade8ee03204,Duel,00:06:47.363,407.363,"[36.2, 58.7]",105182,Lassine Sinayoko,0.0,True,1,['b570230b-4063-4b1e-9ed6-8ade8ee03204'],False,Paris Saint-Germain,Auxerre,92,1,1,1,0.0,0.0,0.0,e037a97e-f149-41de-a460-402e107d3d44,Carry,duel_plus_carry,1,1,1,0.0,e037a97e-f149-41de-a460-402e107d3d44,1,1,1,1,0.0,e037a97e-f149-41de-a460-402e107d3d44,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3837998_p95_fa16aa99,3837998,Ligue 1,2022/2023,2,95,Auxerre,167,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,e85cbc7c-87dc-49c4-a5e4-8d8560e05184,Ball Recovery,00:10:44.813,644.813,"[20.0, 2.5]",high,fa16aa99-17b4-4060-80f6-0130eeeb3676,Interception,00:10:48.309,648.309,"[70.6, 77.8]",105182,Lassine Sinayoko,3.496,True,1,['fa16aa99-17b4-4060-80f6-0130eeeb3676'],True,Paris Saint-Germain,Paris Saint-Germain,95,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,20.0,41.2,,,harmless_escape,harmless_escape,True,True
3837998_p98_794734e4,3837998,Ligue 1,2022/2023,2,98,Auxerre,167,Auxerre,167,Regular Play,Regular Play,open_play,True,20932689-7f8d-4141-a68a-b3edd5dc95aa,Dribble,00:14:39.097,879.097,"[82.2, 29.2]",high,794734e4-ce14-41dc-ade9-7abb6951e85d,Duel,00:14:39.097,879.097,"[37.9, 50.9]",45979,Souleymane Isaak Toure,0.0,True,1,['794734e4-ce14-41dc-ade9-7abb6951e85d'],True,Paris Saint-Germain,Auxerre,98,1,1,1,0.0,0.0,0.0,6e4b49e7-35fd-453a-b457-ea87002a92e9,Carry,duel_plus_carry,1,1,1,0.0,6e4b49e7-35fd-453a-b457-ea87002a92e9,1,1,1,1,0.0,6e4b49e7-35fd-453a-b457-ea87002a92e9,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3837998_p100_1f1a8ee6,3837998,Ligue 1,2022/2023,2,100,Auxerre,167,Paris Saint-Germain,131,From Counter,From Counter,open_play,True,16793777-dea1-47f1-9855-6f318dee921b,Pass,00:16:30.968,990.968,"[23.7, 28.1]",high,1f1a8ee6-2db5-4745-8c2e-40cd4064a35e,Pressure,00:16:33.785,993.785,"[76.7, 26.9]",23615,Gideon Mensah,2.817,True,1,['1f1a8ee6-2db5-4745-8c2e-40cd4064a35e'],True,Paris Saint-Germain,Paris Saint-Germain,100,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,1,1,False,23.7,106.6,7.266,7.266,dangerous_escape,dangerous_escape,True,True
3837998_p103_0b2b3347,3837998,Ligue 1,2022/2023,2,103,Paris Saint-Germain,131,Auxerre,167,Regular Play,Regular Play,open_play,True,31950f25-2cca-4155-837b-375240f96007,Pass,00:18:16.924,1096.924,"[23.4, 62.0]",high,0b2b3347-1c1d-4ee5-a588-e87f0e335a64,Pressure,00:18:18.346,1098.346,"[90.0, 12.9]",34639,Vitor Machado Ferreira,1.422,True,2,"['0b2b3347-1c1d-4ee5-a588-e87f0e335a64', '298bc257-1f18-454b-a77d-e1c77472c7a9']",True,Auxerre,Auxerre,103,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,23.4,73.4,,,harmless_escape,harmless_escape,True,True
3837998_p105_40529484,3837998,Ligue 1,2022/2023,2,105,Auxerre,167,Auxerre,167,Regular Play,Regular Play,open_play,True,c9326662-6a80-4de9-b3f8-505ee5254864,Pass,00:19:43.518,1183.518,"[63.3, 9.2]",invalid,40529484-787c-43fb-98eb-79365cf6469b,Interception,00:19:50.098,1190.098,"[26.7, 60.9]",7317,Rayan Ny Aina Arnaldo Raveloson,6.58,False,1,['40529484-787c-43fb-98eb-79365cf6469b'],False,Paris Saint-Germain,Auxerre,105,1,1,1,0.0,0.0,0.0,2a293c61-06fc-4d11-a80d-cc82c3e54279,Carry,interception_plus_carry,1,1,1,0.0,2a293c61-06fc-4d11-a80d-cc82c3e54279,1,1,1,1,0.0,2a293c61-06fc-4d11-a80d-cc82c3e54279,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3837998_p105_48dde1b0,3837998,Ligue 1,2022/2023,2,105,Paris Saint-Germain,131,Auxerre,167,Regular Play,Regular Play,open_play,True,40529484-787c-43fb-98eb-79365cf6469b,Interception,00:19:50.098,1190.098,"[26.7, 60.9]",high,48dde1b0-419f-4fee-a1f5-13cf97fa44a9,Pressure,00:19:52.820,1192.82,"[95.0, 35.7]",6655,Fabián Ruiz Peña,2.722,True,1,['48dde1b0-419f-4fee-a1f5-13cf97fa44a9'],True,Auxerre,Auxerre,105,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,26.7,43.6,,,harmless_escape,harmless_escape,True,True
3837998_p117_7d2cc32a,3837998,Ligue 1,2022/2023,2,117,Paris Saint-Germain,131,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,24f2720b-ad7a-42a0-885c-b815b3f8b3bf,Dispossessed,00:28:12.640,1692.64,"[97.2, 24.5]",high,7d2cc32a-7de3-41cc-a483-91ede3e2c4f6,Duel,00:28:12.640,1692.64,"[22.9, 55.6]",3166,Marco Verratti,0.0,True,1,['7d2cc32a-7de3-41cc-a483-91ede3e2c4f6'],True,Auxerre,Paris Saint-Germain,117,1,1,1,1.33,1.33,1.33,294c63fc-c88f-44ca-8cb0-df1decafb372,Carry,ball_recovery_plus_carry,1,1,1,1.33,294c63fc-c88f-44ca-8cb0-df1decafb372,1,1,1,1,1.33,2d76faeb-30be-40ea-af2e-86afa30c62bb,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3837998_p118_800f3a28,3837998,Ligue 1,2022/2023,2,118,Auxerre,167,Auxerre,167,Regular Play,Regular Play,open_play,True,bc0cca77-3e5f-4a77-9f28-e854b17de43b,Ball Recovery,00:29:04.158,1744.158,"[91.6, 40.3]",high,800f3a28-75f3-428e-85fe-a0fdefb2de0a,Duel,00:29:05.176,1745.176,"[29.0, 38.2]",7350,Birama Touré,1.018,True,1,['800f3a28-75f3-428e-85fe-a0fdefb2de0a'],True,Paris Saint-Germain,Auxerre,118,1,1,1,0.0,0.0,0.0,95e2740d-8e57-4b74-93b8-1dd5e5f64ec0,Carry,duel_plus_carry,1,1,1,0.0,95e2740d-8e57-4b74-93b8-1dd5e5f64ec0,1,1,1,1,0.0,95e2740d-8e57-4b74-93b8-1dd5e5f64ec0,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3837998_p118_c31ab94f,3837998,Ligue 1,2022/2023,2,118,Paris Saint-Germain,131,Auxerre,167,Regular Play,Regular Play,open_play,True,800f3a28-75f3-428e-85fe-a0fdefb2de0a,Duel,00:29:05.176,1745.176,"[29.0, 38.2]",high,c31ab94f-e34c-4b82-adfb-41b1f60b504f,Pressure,00:29:05.803,1745.803,"[92.7, 42.1]",6655,Fabián Ruiz Peña,0.627,True,2,"['c31ab94f-e34c-4b82-adfb-41b1f60b504f', '18cd6f1f-8360-4dd1-83af-b93008d85518']",True,Auxerre,Auxerre,118,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,29.0,84.7,,12.256,dangerous_escape,dangerous_escape,True,True
3837998_p120_9e7bb6f3,3837998,Ligue 1,2022/2023,2,120,Auxerre,167,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,3def1afe-4ed8-4795-89ef-01ece475cc75,Pass,00:30:44.212,1844.212,"[19.8, 40.7]",high,9e7bb6f3-43e1-433d-9e11-2ab8926029c8,Pressure,00:30:44.840,1844.84,"[97.1, 49.5]",3216,Nuno Miguel da Costa Jóia,0.628,True,2,"['9e7bb6f3-43e1-433d-9e11-2ab8926029c8', '6d8918c6-dfb7-4709-abb5-6a9674c4be8f']",True,Paris Saint-Germain,Paris Saint-Germain,120,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,19.8,48.3,,,harmless_escape,harmless_escape,True,True
3837998_p122_5b8223a8,3837998,Ligue 1,2022/2023,2,122,Paris Saint-Germain,131,Auxerre,167,Regular Play,Regular Play,open_play,True,f21602cf-176c-4b8f-add2-c77df9c6ce56,Ball Recovery,00:31:13.984,1873.984,"[92.9, 67.6]",high,5b8223a8-35f0-465f-92ed-c059b3e9e74a,Pressure,00:31:14.098,1874.098,"[27.9, 16.0]",6655,Fabián Ruiz Peña,0.114,True,2,"['5b8223a8-35f0-465f-92ed-c059b3e9e74a', '06986633-c90f-4626-a039-0c764d6cab5e']",True,Auxerre,Auxerre,122,0,0,0,11.155,11.155,11.155,dd74dda9-7db5-417d-b311-f798be90035d,Carry,ball_recovery_plus_carry,0,0,0,11.155,dd74dda9-7db5-417d-b311-f798be90035d,1,0,0,0,11.155,5afa2f09-9a4b-4ba7-b447-7d487de03078,0,0,0,True,92.9,115.7,,,harmless_escape,harmless_escape,True,True
3837998_p127_4c6b283e,3837998,Ligue 1,2022/2023,2,127,Auxerre,167,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,f0f8de9e-12ca-49c5-a4af-de8035321194,Ball Recovery,00:35:03.103,2103.103,"[13.9, 66.5]",high,4c6b283e-5d93-4d73-a906-b5883e7b90cd,Pressure,00:35:03.697,2103.697,"[107.9, 8.6]",23615,Gideon Mensah,0.594,True,2,"['4c6b283e-5d93-4d73-a906-b5883e7b90cd', '5a1d169a-f239-4eed-bcc6-2b53bda13e23']",False,Paris Saint-Germain,Paris Saint-Germain,127,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,13.9,33.5,,,harmless_escape,harmless_escape,True,False
3837998_p130_5658587f,3837998,Ligue 1,2022/2023,2,130,Paris Saint-Germain,131,Auxerre,167,Regular Play,Regular Play,open_play,True,5fb42f8a-49a0-40ac-aff6-7d67d1e20d9d,Ball Recovery,00:36:22.441,2182.441,"[47.3, 40.5]",high,5658587f-6728-41bd-9b17-bdea40d8c965,Pressure,00:36:23.048,2183.048,"[72.5, 42.9]",5503,Lionel Andrés Messi Cuccittini,0.607,True,1,['5658587f-6728-41bd-9b17-bdea40d8c965'],True,Auxerre,Auxerre,130,1,0,1,4.505,4.505,4.505,f4af1127-7ca7-4e0d-af19-35d4ddece7f5,Carry,ball_recovery_plus_carry,1,0,1,4.505,f4af1127-7ca7-4e0d-af19-35d4ddece7f5,1,1,0,1,4.505,867a5cb9-e7c0-49dc-84d3-81b9bb79d812,0,0,0,False,47.3,64.7,,,successful_regain,successful_regain,True,True
3837998_p131_8fafb1cc,3837998,Ligue 1,2022/2023,2,131,Auxerre,167,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,867a5cb9-e7c0-49dc-84d3-81b9bb79d812,Ball Recovery,00:36:27.553,2187.553,"[56.8, 12.9]",high,8fafb1cc-e92f-4b4b-9273-d7e3edd30b4f,Pressure,00:36:27.746,2187.746,"[58.6, 65.8]",30234,Akim Zedadka,0.193,True,2,"['8fafb1cc-e92f-4b4b-9273-d7e3edd30b4f', 'dd9e2968-9497-4080-b982-ddeb2ced9c42']",True,Paris Saint-Germain,Paris Saint-Germain,131,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,56.8,92.3,,7.409,dangerous_escape,dangerous_escape,True,True
3837998_p131_f8e0f733,3837998,Ligue 1,2022/2023,2,131,Paris Saint-Germain,131,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,df18d73b-203e-42bd-a348-f18e19ba2f7c,Duel,00:37:45.807,2265.807,"[43.5, 5.8]",high,f8e0f733-d3e2-493a-8461-c90fec9da767,Pressure,00:37:48.869,2268.869,"[81.8, 71.7]",3593,Renato Júnior Luz Sanches,3.062,True,2,"['f8e0f733-d3e2-493a-8461-c90fec9da767', '38a2aa6b-7ade-4737-bb3a-7902c9d7d889']",True,Auxerre,Paris Saint-Germain,131,1,0,1,3.686,3.686,3.686,a4c36a6e-20ed-4001-a943-c64821894635,Carry,interception_plus_carry,1,0,1,3.686,a4c36a6e-20ed-4001-a943-c64821894635,1,1,1,1,0.141,895bb328-e99b-4f32-acaf-e54393cf3214,0,0,0,False,58.6,77.9,,,successful_regain,successful_regain,True,True
3837998_p138_b9dec483,3837998,Ligue 1,2022/2023,2,138,Auxerre,167,Auxerre,167,From Counter,From Counter,open_play,True,a5216617-79b2-4c31-a022-eb3fd77b9b95,Ball Receipt*,00:43:58.464,2638.464,"[91.1, 26.4]",high,b9dec483-f676-4057-b59c-f2cc96cafcf7,Duel,00:43:59.199,2639.199,"[29.6, 53.4]",23374,Jubal Rocha Mendes Junior,0.735,True,1,['b9dec483-f676-4057-b59c-f2cc96cafcf7'],True,Paris Saint-Germain,Auxerre,138,1,1,1,0.398,0.398,0.398,91c98544-2696-49eb-bafd-bacb3fdace06,Carry,ball_recovery_plus_carry,1,1,1,0.398,91c98544-2696-49eb-bafd-bacb3fdace06,1,1,1,1,0.398,7fca3f1c-f887-433a-ad74-caf3b3e682ca,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3837998_p138_a4d9604d,3837998,Ligue 1,2022/2023,2,138,Paris Saint-Germain,131,Auxerre,167,From Counter,From Counter,open_play,True,b9dec483-f676-4057-b59c-f2cc96cafcf7,Duel,00:43:59.199,2639.199,"[29.6, 53.4]",high,a4d9604d-c97f-417f-ae31-8513aee241fe,Pressure,00:44:01.730,2641.73,"[70.3, 28.2]",5201,Sergio Ramos García,2.531,True,2,"['a4d9604d-c97f-417f-ae31-8513aee241fe', 'ecedf74d-0737-4a2c-9743-ea3f04e5e3a8']",True,Auxerre,Auxerre,138,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,29.6,49.0,,,harmless_escape,harmless_escape,True,True
3837998_p142_e2e1ca40,3837998,Ligue 1,2022/2023,2,142,Auxerre,167,Auxerre,167,From Throw In,From Throw In,ambiguous,False,002daff8-9db8-4760-b803-2b748b05b9fb,Duel,00:45:25.497,2725.497,"[8.2, 3.4]",high,e2e1ca40-3878-406b-93f8-5b2567fb37ee,Pressure,00:45:27.715,2727.715,"[103.3, 75.3]",9428,Siriki Dembele,2.218,True,2,"['e2e1ca40-3878-406b-93f8-5b2567fb37ee', 'f69b0cb6-5de6-4f1a-9edc-ad53e815f753']",False,Paris Saint-Germain,Auxerre,142,0,0,0,,,,,,,0,0,0,,,0,1,1,1,0.523,f69b0cb6-5de6-4f1a-9edc-ad53e815f753,0,0,0,False,8.4,18.7,,,harmless_escape,successful_regain,True,False
3837998_p146_c4d5d02b,3837998,Ligue 1,2022/2023,2,146,Auxerre,167,Auxerre,167,Regular Play,Regular Play,open_play,True,a075f432-4072-4aeb-b5c3-d205cd476935,Ball Receipt*,00:46:37.032,2797.032,"[18.8, 71.3]",high,c4d5d02b-7d15-45bc-a2fb-b1f75910aa9f,Duel,00:46:37.573,2797.573,"[98.2, 11.1]",21199,Han-Noah Massengo,0.541,True,1,['c4d5d02b-7d15-45bc-a2fb-b1f75910aa9f'],False,Paris Saint-Germain,Auxerre,146,1,1,1,0.486,0.486,0.486,72f102ac-86e6-4bdd-9f1a-e78570009a33,Carry,ball_recovery_plus_carry,1,1,1,0.486,72f102ac-86e6-4bdd-9f1a-e78570009a33,1,1,1,1,0.486,19e46922-fa47-448e-a17c-fe47132e1d77,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3837998_p146_1fa13df8,3837998,Ligue 1,2022/2023,2,146,Paris Saint-Germain,131,Auxerre,167,Regular Play,Regular Play,open_play,True,c4d5d02b-7d15-45bc-a2fb-b1f75910aa9f,Duel,00:46:37.573,2797.573,"[98.2, 11.1]",high,1fa13df8-b1b6-442c-8aa8-fa89324a6200,Pressure,00:46:38.134,2798.134,"[17.4, 68.3]",34639,Vitor Machado Ferreira,0.561,True,3,"['1fa13df8-b1b6-442c-8aa8-fa89324a6200', '03c82d30-1ed9-44ba-a141-edad09967970', 'c4229abf-9a99-4334-8809-7c8278d6f587']",False,Auxerre,Auxerre,146,0,0,0,12.276,12.276,12.276,33d2e454-f8e7-428e-b38d-a25e53de2d3e,Carry,ball_recovery_plus_carry,0,0,0,12.276,33d2e454-f8e7-428e-b38d-a25e53de2d3e,0,0,0,0,12.276,89076c37-3b53-4193-8091-45cf639ebbeb,1,1,0,True,98.2,104.7,3.889,,dangerous_escape,dangerous_escape,True,False
3837998_p147_e670df73,3837998,Ligue 1,2022/2023,2,147,Auxerre,167,Paris Saint-Germain,131,Regular Play,Regular Play,open_play,True,89076c37-3b53-4193-8091-45cf639ebbeb,Ball Recovery,00:46:50.410,2810.41,"[1.7, 49.8]",high,e670df73-1331-4423-8bc1-6dbc47f46728,Pressure,00:46:54.990,2814.99,"[113.1, 25.7]",7525,Gaëtan Perrin,4.58,True,2,"['e670df73-1331-4423-8bc1-6dbc47f46728', 'e2ee3989-709d-46b4-b67d-b2c63a9d33c8']",False,Paris Saint-Germain,Paris Saint-Germain,147,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,1.7,42.5,,,harmless_escape,harmless_escape,True,False
3837747_p2_a1496265,3837747,Ligue 1,2022/2023,1,2,Paris Saint-Germain,131,Paris Saint-Germain,131,From Kick Off,From Kick Off,open_play,True,a4041afa-84d0-4628-a8e2-85f7e9481900,Pass,00:00:46.864,46.864,"[73.5, 34.0]",high,a1496265-d422-4c2e-964b-0a31bc619756,Pressure,00:00:48.623,48.623,"[33.0, 36.4]",3166,Marco Verratti,1.759,True,3,"['a1496265-d422-4c2e-964b-0a31bc619756', '1dd68085-0af8-404f-b33c-49721b5c78ec', 'b2072661-1c08-4a2d-921a-70cf67b38846']",True,Marseille,Paris Saint-Germain,2,1,0,1,4.475,4.475,4.475,97d098ca-c4f4-439f-bf64-865638ae6067,Carry,ball_recovery_plus_carry,1,0,1,4.475,97d098ca-c4f4-439f-bf64-865638ae6067,1,1,0,1,3.257,1dd68085-0af8-404f-b33c-49721b5c78ec,1,0,1,False,63.5,96.6,,3.923,dangerous_escape,dangerous_escape,True,True
3837747_p3_af4c9b03,3837747,Ligue 1,2022/2023,1,3,Paris Saint-Germain,131,Paris Saint-Germain,131,From Throw In,From Throw In,ambiguous,False,6e093630-f28f-4b43-8db2-22b402c99852,Interception,00:01:19.046,79.04599999999999,"[18.0, 68.8]",invalid,af4c9b03-4bae-4ef3-af7e-53fb4feb395a,Pressure,00:01:26.245,86.245,"[57.6, 29.9]",3166,Marco Verratti,7.199,False,2,"['af4c9b03-4bae-4ef3-af7e-53fb4feb395a', 'c93865f4-0d66-440e-acca-674209ad53ef']",True,Marseille,Paris Saint-Germain,3,1,0,1,3.007,3.007,3.007,76179733-6e5b-4e94-8aff-1f16056d579e,Carry,ball_recovery_plus_carry,1,0,1,3.007,76179733-6e5b-4e94-8aff-1f16056d579e,1,1,1,1,0.442,927104f6-167b-479b-85aa-99b05d5e2c0c,1,0,1,False,18.0,81.7,,1.433,dangerous_escape,dangerous_escape,True,False
3837747_p4_cea5db26,3837747,Ligue 1,2022/2023,1,4,Marseille,147,Marseille,147,Regular Play,Regular Play,open_play,True,e37d2d6b-5b82-4cf2-a383-b71287c171e6,Dribble,00:01:44.377,104.37700000000001,"[80.6, 45.6]",high,cea5db26-a91d-4483-9063-bcbe09aa24d5,Duel,00:01:44.377,104.37700000000001,"[39.5, 34.5]",3324,Eric Bertrand Bailly,0.0,True,1,['cea5db26-a91d-4483-9063-bcbe09aa24d5'],True,Paris Saint-Germain,Marseille,4,0,0,0,,,,,,,0,0,0,,,1,1,1,1,0.403,629ddac3-5d1a-487c-8a1d-a0890ea95803,0,0,0,False,,77.5,,,harmless_escape,successful_regain,True,True
3837747_p4_ea17722a,3837747,Ligue 1,2022/2023,1,4,Paris Saint-Germain,131,Marseille,147,Regular Play,Regular Play,open_play,True,fcf7d9ea-1a0b-41e0-92c3-486df7c38a33,Pass,00:01:45.014,105.01400000000001,"[41.3, 35.9]",high,ea17722a-9915-4313-873c-74f41ada8320,Pressure,00:01:46.883,106.88300000000001,"[74.4, 61.6]",6655,Fabián Ruiz Peña,1.869,True,1,['ea17722a-9915-4313-873c-74f41ada8320'],True,Marseille,Marseille,4,0,0,0,9.323,13.872,13.872,032e044d-5629-49ad-a28c-2231a680aa04,Pass,opponent_turnover_plus_pass,0,0,0,13.872,032e044d-5629-49ad-a28c-2231a680aa04,0,0,0,0,13.872,032e044d-5629-49ad-a28c-2231a680aa04,0,0,0,False,39.5,45.7,,,harmless_escape,harmless_escape,True,True
3837747_p5_23c0c018,3837747,Ligue 1,2022/2023,1,5,Paris Saint-Germain,131,Paris Saint-Germain,131,From Throw In,From Throw In,open_play,True,1e3e26f5-db14-4844-980b-f0b84143c750,Ball Recovery,00:02:17.902,137.902,"[24.3, 32.4]",high,23c0c018-5f73-4a18-962e-2cd40353cc0b,Pressure,00:02:18.971,138.971,"[90.4, 52.4]",4320,Neymar da Silva Santos Junior,1.069,True,3,"['23c0c018-5f73-4a18-962e-2cd40353cc0b', '9cd788e7-83e4-4377-a284-07624f4aa121', 'cfd228ad-62c7-4e6b-87b7-8b6003f22ef3']",True,Marseille,Paris Saint-Germain,5,0,0,0,1.313,13.07,13.07,3edbfc4c-b763-4843-a584-eafcee11d8b8,Pass,opponent_turnover_plus_pass,0,0,0,13.07,3edbfc4c-b763-4843-a584-eafcee11d8b8,0,1,1,1,0.164,9cd788e7-83e4-4377-a284-07624f4aa121,0,0,0,False,43.2,43.2,,,harmless_escape,successful_regain,True,True
