episode_id,match_id,competition_name,delay_seconds,delay_bin,initiation_event_type,turnover_event_type,counterpressing_team,possession_team,primary_cause,cause_description,intervening_events_count,turnover_link_quality,latency_valid
3773661_p106_f672e763,3773661,La Liga,6.482,6.0-8.0 sec,Pass,Pass,Getafe,Getafe,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773571_p13_a00c4e16,3773571,La Liga,6.563,6.0-8.0 sec,Pass,Interception,Real Valladolid,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773571_p17_401f5b5e,3773571,La Liga,7.105,6.0-8.0 sec,Pressure,Pass,Real Valladolid,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3773571_p18_fd8583cd,3773571,La Liga,5.85,5.0-6.0 sec,Pressure,Ball Receipt*,Real Valladolid,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3773571_p65_b36f9bca,3773571,La Liga,5.13,5.0-6.0 sec,Interception,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3773571_p78_de606946,3773571,La Liga,5.096,5.0-6.0 sec,Pass,Pass,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773571_p83_b827b491,3773571,La Liga,6.879,6.0-8.0 sec,Duel,Ball Recovery,Real Valladolid,Real Valladolid,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3773571_p104_278d7552,3773571,La Liga,7.457,6.0-8.0 sec,Pressure,Ball Receipt*,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,invalid,False
3773571_p120_4cdd93f2,3773571,La Liga,7.717,6.0-8.0 sec,Interception,Pass,Real Valladolid,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3773571_p123_a4150744,3773571,La Liga,7.887,6.0-8.0 sec,Pass,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773571_p162_09b01d64,3773571,La Liga,7.704,6.0-8.0 sec,Pressure,Goal Keeper,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3773571_p165_d88a6f77,3773571,La Liga,6.075,6.0-8.0 sec,Pressure,Pass,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3773571_p175_cc131344,3773571,La Liga,6.879,6.0-8.0 sec,Pressure,Ball Receipt*,Real Valladolid,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3773571_p188_a801c6a0,3773571,La Liga,7.889,6.0-8.0 sec,Interception,Pass,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,19,invalid,False
3773571_p193_3fce9af9,3773571,La Liga,7.355,6.0-8.0 sec,Pass,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773571_p215_50abd5f4,3773571,La Liga,6.357,6.0-8.0 sec,Pass,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773587_p16_eca14f8e,3773587,La Liga,7.227,6.0-8.0 sec,Duel,Ball Receipt*,Getafe,Getafe,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3773587_p34_f9717600,3773587,La Liga,7.54,6.0-8.0 sec,Interception,Pass,Getafe,Getafe,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3773587_p58_e7c1b15d,3773587,La Liga,5.512,5.0-6.0 sec,Interception,Block,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3773587_p131_a24e60a9,3773587,La Liga,6.766,6.0-8.0 sec,Interception,Pass,Getafe,Getafe,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773587_p150_81170d45,3773587,La Liga,5.579,5.0-6.0 sec,Duel,Pass,Getafe,Getafe,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3773672_p53_bad839b5,3773672,La Liga,5.192,5.0-6.0 sec,Interception,Pass,Sevilla,Sevilla,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3773672_p118_8632df9f,3773672,La Liga,6.021,6.0-8.0 sec,Pressure,Clearance,Sevilla,Barcelona,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3773672_p163_96c7a08d,3773672,La Liga,6.447,6.0-8.0 sec,Duel,Pass,Sevilla,Sevilla,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3773387_p87_33a29959,3773387,La Liga,5.169,5.0-6.0 sec,Pressure,Block,Barcelona,Levante UD,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3773387_p89_71cb73a2,3773387,La Liga,6.938,6.0-8.0 sec,Interception,Ball Receipt*,Levante UD,Levante UD,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773387_p92_27a09ca5,3773387,La Liga,5.209,5.0-6.0 sec,Interception,Ball Receipt*,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,10,ambiguous,False
3773387_p121_77aeb217,3773387,La Liga,6.044,6.0-8.0 sec,Pass,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773387_p126_bb029e71,3773387,La Liga,6.893,6.0-8.0 sec,Interception,Ball Receipt*,Levante UD,Levante UD,D,Ambiguous timestamp/simultaneous event sequence,16,invalid,False
3773552_p33_90fffd48,3773552,La Liga,6.596,6.0-8.0 sec,Pass,Ball Receipt*,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773552_p50_1ea1566b,3773552,La Liga,7.174,6.0-8.0 sec,Pass,Pass,Huesca,Huesca,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773552_p127_953e0545,3773552,La Liga,5.869,5.0-6.0 sec,Pressure,Pass,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,ambiguous,False
3773552_p135_8cac1d0b,3773552,La Liga,7.117,6.0-8.0 sec,Interception,Pass,Huesca,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3773552_p142_4922962f,3773552,La Liga,7.922,6.0-8.0 sec,Pass,Pass,Huesca,Huesca,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3773552_p173_78469636,3773552,La Liga,6.549,6.0-8.0 sec,Interception,Duel,Huesca,Huesca,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,11,invalid,False
3773552_p190_df1eff17,3773552,La Liga,7.37,6.0-8.0 sec,Pressure,Pass,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3773526_p20_32ae079c,3773526,La Liga,5.223,5.0-6.0 sec,Pressure,Clearance,Deportivo Alavés,Deportivo Alavés,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3773526_p44_26d787f5,3773526,La Liga,7.868,6.0-8.0 sec,Block,Ball Receipt*,Deportivo Alavés,Deportivo Alavés,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,invalid,False
3773526_p80_5ce62d65,3773526,La Liga,6.181,6.0-8.0 sec,Pass,Foul Won,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3773526_p126_c84ed479,3773526,La Liga,7.561,6.0-8.0 sec,Pass,Ball Recovery,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773377_p33_af0dcfe4,3773377,La Liga,6.904,6.0-8.0 sec,Duel,Foul Won,Valencia,Valencia,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,invalid,False
3773377_p47_f97d7ab7,3773377,La Liga,7.331,6.0-8.0 sec,Interception,Pass,Valencia,Valencia,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3773377_p63_7c530541,3773377,La Liga,5.23,5.0-6.0 sec,Interception,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773377_p87_07310a5a,3773377,La Liga,7.973,6.0-8.0 sec,Duel,Pass,Valencia,Valencia,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,14,invalid,False
3773377_p119_5b141e27,3773377,La Liga,5.645,5.0-6.0 sec,Pressure,Clearance,Valencia,Valencia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3773377_p148_7ceab987,3773377,La Liga,5.804,5.0-6.0 sec,Duel,Pass,Barcelona,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3773377_p149_0642fa54,3773377,La Liga,6.289,6.0-8.0 sec,Duel,Pass,Barcelona,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3773377_p151_90cac8d3,3773377,La Liga,5.737,5.0-6.0 sec,Pressure,Clearance,Valencia,Barcelona,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3773369_p9_a15c974d,3773369,La Liga,5.29,5.0-6.0 sec,Pressure,Pass,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3773369_p16_5b6381bd,3773369,La Liga,6.887,6.0-8.0 sec,Pressure,Pass,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3773369_p53_56fb979f,3773369,La Liga,7.622,6.0-8.0 sec,Pressure,Ball Receipt*,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3773369_p56_c711288f,3773369,La Liga,7.108,6.0-8.0 sec,Pressure,Pass,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3773369_p70_572bf6b2,3773369,La Liga,7.194,6.0-8.0 sec,Pressure,Duel,Barcelona,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,invalid,False
3773369_p141_2ef94aeb,3773369,La Liga,6.918,6.0-8.0 sec,Pressure,Ball Receipt*,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,invalid,False
3773369_p143_756c3c9a,3773369,La Liga,7.807,6.0-8.0 sec,Pressure,Pass,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3773369_p166_7c3fa1f4,3773369,La Liga,7.865,6.0-8.0 sec,Pressure,Ball Receipt*,Huesca,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,12,invalid,False
3773369_p178_6f98c93b,3773369,La Liga,6.841,6.0-8.0 sec,Pass,Ball Receipt*,Huesca,Huesca,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3773656_p45_da090f4c,3773656,La Liga,7.784,6.0-8.0 sec,Pass,Pass,Atlético Madrid,Atlético Madrid,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773656_p54_77ec43c5,3773656,La Liga,7.541,6.0-8.0 sec,Interception,Pass,Atlético Madrid,Atlético Madrid,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773656_p95_607db347,3773656,La Liga,7.25,6.0-8.0 sec,Pass,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3773656_p103_57991c7c,3773656,La Liga,7.641,6.0-8.0 sec,Pressure,Pass,Barcelona,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,12,invalid,False
3773656_p129_1fb58db6,3773656,La Liga,7.122,6.0-8.0 sec,Interception,Pass,Atlético Madrid,Atlético Madrid,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3764661_p31_e15cede6,3764661,La Liga,7.922,6.0-8.0 sec,Pressure,Pass,Athletic Club,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,invalid,False
3764661_p77_8b6cd3f7,3764661,La Liga,6.576,6.0-8.0 sec,Pressure,Pass,Barcelona,Athletic Club,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3764661_p115_90ce847c,3764661,La Liga,6.08,6.0-8.0 sec,Interception,Duel,Barcelona,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3764661_p120_844e66e5,3764661,La Liga,7.605,6.0-8.0 sec,Interception,Ball Receipt*,Athletic Club,Athletic Club,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3764661_p147_6851a0a1,3764661,La Liga,5.344,5.0-6.0 sec,Interception,Pass,Athletic Club,Athletic Club,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3764661_p150_97620954,3764661,La Liga,7.371,6.0-8.0 sec,Interception,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3764661_p186_dc890f64,3764661,La Liga,5.261,5.0-6.0 sec,Interception,Ball Receipt*,Athletic Club,Athletic Club,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3773597_p27_03bbe371,3773597,La Liga,6.073,6.0-8.0 sec,Pressure,Block,Barcelona,Real Sociedad,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3773597_p42_f38be002,3773597,La Liga,5.854,5.0-6.0 sec,Pressure,Clearance,Real Sociedad,Barcelona,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3773597_p68_6d2ff01e,3773597,La Liga,6.649,6.0-8.0 sec,Pass,Ball Receipt*,Real Sociedad,Real Sociedad,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773597_p85_a496087c,3773597,La Liga,7.199,6.0-8.0 sec,Interception,Ball Receipt*,Real Sociedad,Real Sociedad,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3773597_p90_cc8def16,3773597,La Liga,7.563,6.0-8.0 sec,Pass,Ball Receipt*,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773597_p114_87b4df7e,3773597,La Liga,5.144,5.0-6.0 sec,Pressure,Pass,Barcelona,Real Sociedad,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,invalid,False
3773597_p119_8d301ac3,3773597,La Liga,7.908,6.0-8.0 sec,Pass,Pass,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773597_p120_b6ce65dc,3773597,La Liga,5.952,5.0-6.0 sec,Pass,Dribble,Real Sociedad,Real Sociedad,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3773597_p122_9b10c73c,3773597,La Liga,7.532,6.0-8.0 sec,Interception,Ball Receipt*,Real Sociedad,Real Sociedad,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3773597_p141_80e4d52e,3773597,La Liga,6.587,6.0-8.0 sec,Pressure,Pass,Real Sociedad,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3773597_p149_ef6e8631,3773597,La Liga,7.395,6.0-8.0 sec,Pressure,Ball Receipt*,Real Sociedad,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,12,invalid,False
3773597_p178_c97ebfc4,3773597,La Liga,6.896,6.0-8.0 sec,Duel,Dribble,Real Sociedad,Real Sociedad,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3773597_p192_af2b9d67,3773597,La Liga,7.165,6.0-8.0 sec,Pressure,Pass,Real Sociedad,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,invalid,False
3773597_p194_f4b4b253,3773597,La Liga,5.173,5.0-6.0 sec,Pressure,Pass,Real Sociedad,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3773428_p18_75fa89f4,3773428,La Liga,6.11,6.0-8.0 sec,Pressure,Pass,Barcelona,Barcelona,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3773428_p35_6e430a1d,3773428,La Liga,7.756,6.0-8.0 sec,Interception,Pass,Cádiz,Cádiz,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3773428_p65_b4690f11,3773428,La Liga,7.806,6.0-8.0 sec,Interception,Clearance,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3773428_p76_8950f72d,3773428,La Liga,6.11,6.0-8.0 sec,Pass,Pass,Cádiz,Cádiz,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773428_p154_2280be29,3773428,La Liga,5.28,5.0-6.0 sec,Pressure,Clearance,Cádiz,Barcelona,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3773428_p159_0e63ce76,3773428,La Liga,7.014,6.0-8.0 sec,Pressure,Block,Barcelona,Barcelona,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3773474_p19_9f6cd9a4,3773474,La Liga,6.689,6.0-8.0 sec,Pressure,Clearance,Real Valladolid,Real Valladolid,B,StatsBomb possession indexing retained pressing team despite brief contestation,3,invalid,False
3773474_p34_47551edf,3773474,La Liga,6.617,6.0-8.0 sec,Pressure,Ball Receipt*,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3773474_p38_f89489cb,3773474,La Liga,7.48,6.0-8.0 sec,Pressure,Pass,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,invalid,False
3773474_p45_e7413a3c,3773474,La Liga,5.975,5.0-6.0 sec,Duel,Pass,Barcelona,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3773474_p58_891f480d,3773474,La Liga,5.617,5.0-6.0 sec,Pressure,Duel,Real Valladolid,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,4,ambiguous,False
3773474_p63_42cbe025,3773474,La Liga,5.526,5.0-6.0 sec,Interception,Pass,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3773474_p81_a5cceab4,3773474,La Liga,5.83,5.0-6.0 sec,Interception,Ball Receipt*,Barcelona,Barcelona,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773474_p97_e7da7ca5,3773474,La Liga,5.477,5.0-6.0 sec,Foul Committed,Block,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3773474_p102_4dd32e10,3773474,La Liga,7.134,6.0-8.0 sec,Interception,Pass,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3773474_p120_d64f6e42,3773474,La Liga,7.726,6.0-8.0 sec,Pass,Ball Receipt*,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3773474_p155_93e981ef,3773474,La Liga,7.689,6.0-8.0 sec,Interception,Pass,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,15,invalid,False
3773474_p175_3ec6c161,3773474,La Liga,5.69,5.0-6.0 sec,Interception,Pass,Real Valladolid,Real Valladolid,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3773474_p177_dcce9e4f,3773474,La Liga,5.737,5.0-6.0 sec,Pressure,Clearance,Barcelona,Real Valladolid,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3773474_p193_ca194f0a,3773474,La Liga,5.438,5.0-6.0 sec,Pressure,Goal Keeper,Barcelona,Real Valladolid,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
3773415_p13_5f7d5a73,3773415,La Liga,7.536,6.0-8.0 sec,Pressure,Pass,Barcelona,Barcelona,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3773415_p106_44b45836,3773415,La Liga,7.397,6.0-8.0 sec,Interception,Ball Receipt*,Cádiz,Cádiz,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773415_p130_9e69bb3d,3773415,La Liga,5.008,5.0-6.0 sec,Pass,Pass,Barcelona,Barcelona,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3773403_p33_4feb34b3,3773403,La Liga,7.843,6.0-8.0 sec,Interception,Pass,Athletic Club,Athletic Club,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3773403_p69_124d4800,3773403,La Liga,6.762,6.0-8.0 sec,Pass,Ball Receipt*,Athletic Club,Athletic Club,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3773403_p76_2301d4ec,3773403,La Liga,7.977,6.0-8.0 sec,Pass,Ball Receipt*,Athletic Club,Athletic Club,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3773403_p94_524643fb,3773403,La Liga,7.436,6.0-8.0 sec,Interception,Ball Receipt*,Athletic Club,Athletic Club,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
